"F7"	"FC5"	"T."	"P7"	"O1"	"FC6"	"F8"	"eyeDetect"
3996.92	4118.97	4329.23	4602.56	4055.38	4184.1	4598.46	1
4003.59	4124.62	4340	4617.95	4075.38	4213.33	4620	0
3978.46	4110.77	4321.54	4620	4078.97	4192.31	4588.72	0
3957.95	4088.72	4333.85	4605.64	4075.9	4191.79	4587.18	1
4002.05	4124.1	4333.85	4623.59	4057.95	4198.46	4619.49	0
4010.26	4116.41	4334.36	4616.41	4060	4224.1	4624.62	0
4010.77	4120	4320	4602.05	4063.08	4190.77	4604.1	1
3979.49	4123.59	4339.49	4622.05	4047.18	4211.79	4608.21	0
3988.21	4116.41	4358.97	4635.38	4087.18	4194.36	4607.69	1
4001.03	4132.82	4346.15	4621.54	4052.82	4192.82	4593.85	1
4004.1	4108.72	4344.62	4616.92	4071.28	4204.62	4607.18	1
4018.97	4132.82	4346.15	4636.92	4088.21	4207.69	4609.74	0
4009.23	4119.49	4326.15	4614.36	4044.62	4192.82	4612.31	1
3995.9	4118.46	4330.26	4612.31	4067.69	4208.72	4595.9	1
3997.95	4112.82	4340.51	4618.97	4070.77	4207.18	4595.9	0
3972.31	4109.74	4336.41	4623.59	4078.46	4214.36	4617.95	0
3989.23	4121.03	4349.74	4637.44	4061.54	4225.13	4619.49	0
3973.85	4104.1	4343.59	4618.46	4098.46	4203.59	4577.95	1
3986.67	4112.31	4325.13	4620.51	4058.46	4186.67	4600	0
4048.72	4116.92	4355.9	4628.21	4074.87	4193.85	4606.67	0
3993.85	4102.05	4335.9	4600	4065.64	4191.79	4613.85	1
4005.13	4096.92	4346.67	4628.21	4070.77	4215.38	4612.31	0
3994.36	4135.38	4347.18	4631.28	4082.56	4218.46	4625.64	0
3991.28	4112.31	4338.46	4614.36	4053.33	4201.03	4597.95	0
3985.13	4107.69	4331.28	4624.62	4107.69	4178.46	4616.92	1
3999.49	4130.26	4349.23	4627.18	4083.08	4208.72	4612.31	0
4047.18	4122.05	4347.18	4633.33	4071.79	4205.13	4602.05	0
4002.56	4133.85	4346.15	4618.97	4066.15	4205.13	4605.13	0
4028.21	4127.69	4344.62	4631.79	4083.59	4204.1	4605.13	0
4016.92	4125.13	4333.85	4600	4054.87	4212.82	4587.18	1
4009.23	4123.59	4341.03	4616.92	4075.38	4203.08	4586.15	0
4016.41	4118.97	4341.54	4632.31	4085.13	4199.49	4600.51	0
4001.54	4121.03	4352.31	4634.36	4093.85	4202.05	4604.1	1
3989.74	4137.95	4336.92	4614.36	4073.33	4210.26	4622.56	0
4006.15	4120.51	4357.44	4632.82	4100	4224.62	4621.54	1
3976.41	4108.72	4331.28	4597.44	4040.51	4203.59	4580.51	1
4007.18	4106.67	4347.18	4624.62	4062.56	4204.62	4599.49	0
3985.64	4099.49	4342.05	4620.51	4064.1	4208.72	4604.1	0
3989.23	4110.26	4334.87	4604.62	4055.9	4207.18	4593.85	1
3999.49	4120	4336.92	4625.64	4070.26	4222.56	4611.79	1
3988.72	4127.18	4344.62	4630.26	4063.08	4203.08	4586.67	1
3991.79	4124.62	4342.05	4613.33	4065.13	4204.62	4606.15	0
4011.79	4134.36	4343.59	4620.51	4090.26	4201.54	4591.28	1
4001.03	4117.95	4326.67	4615.38	4070.77	4202.05	4603.08	0
3986.67	4108.72	4334.36	4619.49	4054.87	4195.38	4596.41	1
3994.87	4110.77	4325.13	4601.03	4036.92	4188.21	4609.74	1
3987.18	4102.05	4330.77	4617.95	4061.54	4193.85	4596.92	1
4018.97	4107.69	4330.77	4611.79	4066.67	4203.59	4604.1	0
4040	4107.18	4353.33	4623.59	4065.13	4184.62	4591.28	0
3994.36	4106.67	4320.51	4618.46	4072.31	4178.97	4589.23	0
3997.95	4120.51	4331.79	4621.03	4083.08	4190.77	4587.69	0
3985.64	4107.69	4344.1	4620.51	4053.85	4207.18	4604.62	1
3972.82	4121.03	4342.56	4618.97	4056.92	4170.26	4582.56	0
3975.38	4098.97	4330.26	4605.13	4045.13	4204.1	4604.1	0
3986.67	4111.79	4334.36	4615.9	4058.97	4176.41	4576.41	0
3970.77	4103.59	4327.18	4615.9	4049.74	4193.33	4592.82	0
3997.44	4121.54	4334.87	4617.95	4074.87	4189.23	4590.77	0
4013.85	4133.85	4330.77	4624.1	4068.21	4178.46	4579.49	0
3966.15	4103.08	4335.9	4615.38	4092.31	4192.82	4569.74	1
3988.72	4117.44	4350.26	4631.79	4086.15	4211.79	4621.54	1
3975.38	4106.15	4330.26	4611.28	4067.69	4205.13	4586.67	1
3988.21	4109.74	4337.95	4630.77	4066.15	4202.56	4597.44	0
4005.13	4104.62	4342.05	4613.85	4046.15	4196.41	4584.62	1
3977.95	4101.03	4335.9	4637.95	4097.95	4194.36	4591.79	0
4016.92	4120	4337.44	4616.41	4044.1	4193.33	4605.13	1
3963.59	4115.38	4324.62	4614.36	4041.54	4196.92	4586.15	0
4020.51	4107.18	4332.82	4615.38	4046.15	4197.44	4620.51	1
4004.62	4092.82	4342.56	4633.33	4088.21	4210.77	4606.15	0
3994.36	4145.13	4345.64	4625.64	4084.1	4208.72	4610.77	0
4007.18	4123.59	4330.26	4618.46	4078.97	4187.69	4592.31	0
4031.79	4114.36	4338.97	4620.51	4056.92	4173.33	4598.97	0
4007.18	4109.23	4331.79	4614.36	4052.82	4195.9	4609.74	1
3986.67	4100	4329.23	4598.97	4038.46	4198.97	4591.79	1
3995.9	4122.05	4327.69	4624.62	4072.82	4216.41	4622.05	0
3977.44	4119.49	4334.87	4621.03	4071.79	4194.36	4581.54	1
4023.59	4123.08	4348.72	4617.95	4065.64	4192.31	4581.54	1
4016.41	4110.77	4338.46	4622.56	4078.97	4190.77	4597.44	0
3980.51	4097.44	4341.54	4616.41	4070.77	4185.64	4602.05	1
4012.82	4120	4331.79	4608.72	4057.95	4208.72	4609.23	1
4011.79	4110.77	4343.59	4630.77	4083.08	4204.62	4611.79	0
3996.92	4120.51	4337.44	4627.69	4085.64	4187.69	4580.51	0
4031.79	4135.9	4342.56	4630.26	4090.77	4207.18	4608.21	1
3980	4107.18	4337.44	4623.59	4082.05	4198.97	4598.46	0
3971.28	4109.74	4338.97	4626.67	4080	4221.03	4627.18	0
3993.33	4118.97	4341.03	4623.59	4056.41	4210.77	4605.64	0
4005.13	4125.13	4331.28	4604.1	4062.56	4180.51	4580	1
4014.87	4141.54	4331.28	4609.74	4060	4198.46	4610.26	0
4029.23	4123.08	4340	4624.1	4071.79	4190.26	4605.64	0
3993.85	4109.74	4356.41	4633.33	4083.08	4206.67	4599.49	0
3995.38	4121.54	4335.38	4627.18	4073.33	4204.62	4591.79	0
4031.79	4128.72	4357.44	4628.72	4092.82	4207.18	4581.03	1
4037.95	4120.51	4361.03	4638.97	4089.23	4211.28	4582.56	0
3995.9	4122.05	4345.13	4634.87	4066.15	4222.05	4617.44	0
4015.38	4108.21	4344.1	4624.1	4093.85	4190.77	4581.03	0
3989.74	4096.41	4330.77	4622.56	4056.41	4174.36	4593.33	0
4031.28	4125.13	4351.79	4625.64	4092.31	4195.9	4588.21	0
4020	4136.41	4341.03	4614.87	4059.49	4205.13	4609.74	0
4000.51	4117.44	4340.51	4625.13	4067.18	4183.08	4582.05	0
3989.23	4123.08	4325.13	4613.85	4071.79	4195.38	4588.21	0
4026.15	4128.72	4328.21	4603.08	4064.1	4189.23	4602.05	0
3982.56	4107.69	4332.31	4606.15	4061.03	4204.62	4589.74	1
4037.44	4124.1	4339.49	4615.9	4067.69	4206.67	4615.9	0
3983.08	4110.26	4334.36	4602.05	4054.87	4207.18	4589.74	1
3997.95	4114.36	4334.87	4611.79	4066.67	4175.9	4592.31	1
4027.18	4123.08	4343.08	4618.46	4053.33	4201.54	4618.97	1
4016.41	4116.41	4347.18	4637.44	4086.15	4197.95	4613.33	0
4024.62	4120.51	4346.15	4628.21	4110.26	4218.46	4621.54	1
3972.31	4103.08	4334.87	4615.38	4063.08	4202.05	4595.9	0
4012.82	4123.08	4330.77	4619.49	4074.36	4203.08	4605.13	1
3989.23	4122.56	4342.05	4615.9	4069.23	4208.72	4605.13	0
4007.18	4128.72	4331.28	4624.62	4069.23	4180	4581.03	0
3994.87	4109.74	4333.33	4612.82	4061.03	4200	4589.23	1
3999.49	4103.59	4341.03	4612.82	4059.49	4195.9	4583.59	1
4011.28	4133.85	4324.62	4607.18	4062.56	4197.95	4587.18	1
4001.03	4113.85	4326.67	4616.92	4070.77	4181.54	4591.79	0
3997.95	4092.31	4345.64	4627.69	4088.21	4214.36	4606.67	0
4027.18	4127.69	4351.28	4625.64	4076.41	4196.41	4585.13	0
4001.54	4124.62	4336.41	4623.08	4078.97	4202.56	4594.36	0
3989.23	4113.85	4337.44	4630.26	4060.51	4208.72	4601.03	0
4045.64	4121.54	4351.79	4632.31	4075.38	4206.67	4604.1	0
4022.05	4120.51	4349.23	4629.74	4095.9	4190.26	4577.44	0
3974.87	4098.97	4328.72	4603.08	4058.97	4184.62	4583.59	0
4035.38	4133.85	4355.38	4634.87	4074.87	4200	4611.28	0
3969.23	4097.44	4334.36	4615.9	4065.64	4200	4601.54	0
3974.87	4111.28	4340.51	4615.9	4089.74	4185.13	4567.69	1
4009.23	4132.82	4347.18	4625.13	4059.49	4206.67	4597.44	0
3990.26	4109.74	4330.77	4621.03	4065.13	4197.95	4618.97	0
3972.31	4104.62	4335.38	4605.64	4067.69	4194.87	4596.92	1
4039.49	4105.13	4345.13	4617.95	4104.1	4225.64	4634.36	1
3997.44	4115.9	4329.74	4628.21	4089.23	4205.13	4593.33	0
3983.59	4111.28	4331.79	4601.54	4052.82	4211.28	4594.36	1
3997.95	4111.79	4336.92	4614.36	4062.05	4199.49	4607.18	0
3995.9	4135.9	4342.56	4615.9	4046.15	4193.85	4597.95	0
3987.18	4114.36	4322.56	4596.41	4048.21	4176.41	4582.56	1
3988.21	4101.54	4317.95	4605.13	4053.33	4198.97	4609.23	0
3981.03	4122.05	4321.03	4615.38	4053.33	4202.05	4604.62	0
4022.56	4123.08	4348.21	4625.13	4086.15	4215.38	4621.03	1
3992.82	4109.23	4338.97	4615.38	4041.03	4206.15	4593.85	0
3965.13	4132.31	4336.41	4622.05	4054.87	4181.54	4585.13	0
4034.36	4120.51	4347.69	4625.13	4074.36	4185.13	4580	0
4014.87	4121.03	4339.49	4627.18	4077.44	4176.92	4593.33	0
4003.59	4105.64	4331.79	4608.21	4053.33	4196.92	4588.21	1
4003.59	4138.97	4327.69	4613.85	4041.54	4198.97	4617.95	1
4034.36	4117.44	4340.51	4612.31	4064.62	4180.51	4583.59	0
3988.21	4121.54	4319.49	4616.41	4038.97	4191.79	4602.56	0
3989.23	4104.62	4352.31	4625.64	4070.77	4206.15	4610.77	0
3979.49	4088.72	4329.74	4610.26	4048.72	4190.77	4587.18	1
4001.03	4147.18	4357.44	4632.31	4085.13	4211.28	4625.64	1
3984.62	4098.97	4315.38	4612.82	4065.64	4214.36	4620	0
3967.18	4104.62	4330.26	4616.92	4049.23	4187.18	4571.28	1
3990.26	4116.92	4336.41	4634.36	4095.38	4197.95	4590.77	0
3995.9	4101.03	4334.87	4606.67	4058.46	4190.77	4604.1	1
3991.28	4100.51	4343.59	4621.03	4069.23	4207.18	4609.23	0
3988.72	4100.51	4336.92	4620	4105.13	4168.21	4603.08	1
3973.85	4090.26	4332.31	4614.87	4043.59	4186.67	4563.08	0
4000	4121.03	4325.64	4615.38	4078.97	4194.87	4598.97	0
4039.49	4114.36	4344.62	4624.62	4081.54	4202.56	4607.69	0
4018.97	4128.21	4345.13	4616.41	4076.92	4188.72	4582.56	1
4006.67	4124.1	4333.85	4613.33	4035.9	4199.49	4589.74	1
3984.1	4106.67	4327.18	4622.05	4056.92	4195.9	4608.72	0
4001.03	4109.23	4344.1	4624.1	4055.38	4197.44	4608.72	0
3976.92	4108.72	4322.56	4604.1	4033.85	4179.49	4597.44	1
3982.05	4109.23	4321.54	4612.31	4075.9	4192.82	4596.92	0
4018.97	4123.59	4336.92	4616.41	4042.05	4195.9	4609.23	1
3983.08	4108.21	4333.85	4597.44	4042.56	4227.18	4608.21	1
4012.82	4122.56	4337.44	4617.44	4045.64	4201.03	4603.59	1
4004.62	4119.49	4346.67	4619.49	4056.92	4218.46	4615.38	0
3966.15	4120.51	4340	4627.69	4064.1	4188.72	4583.08	0
4023.59	4122.56	4340.51	4618.46	4071.79	4190.26	4607.69	0
4001.03	4092.82	4337.44	4627.18	4086.67	4210.77	4601.03	0
3988.72	4106.67	4327.69	4612.82	4065.13	4208.21	4596.41	1
4021.54	4141.54	4348.72	4612.31	4099.49	4214.36	4629.74	0
4018.97	4128.21	4345.64	4617.95	4076.92	4190.77	4588.21	1
4018.97	4106.15	4329.74	4616.41	4081.54	4194.36	4582.56	0
4009.23	4116.92	4342.05	4601.54	4078.97	4213.85	4617.95	0
3986.67	4103.08	4342.05	4607.18	4063.59	4180	4597.95	1
3988.72	4105.13	4333.85	4624.1	4066.15	4205.64	4592.31	0
3999.49	4112.31	4333.85	4626.15	4067.18	4194.87	4611.79	0
4031.28	4140.51	4343.59	4609.23	4055.38	4200	4590.26	0
3997.95	4122.56	4332.31	4602.05	4039.49	4199.49	4599.49	1
3997.95	4115.9	4349.23	4621.03	4066.15	4209.23	4604.62	0
3991.28	4136.41	4336.41	4623.59	4073.33	4200	4610.26	0
3996.92	4101.54	4327.18	4608.72	4094.36	4201.03	4592.82	1
3980.51	4117.95	4336.41	4617.95	4053.85	4195.38	4595.38	0
4043.59	4119.49	4341.54	4622.56	4069.74	4202.05	4609.23	0
3986.15	4109.74	4337.95	4615.38	4068.21	4197.95	4601.54	0
4006.15	4097.44	4333.33	4624.1	4081.03	4204.1	4592.82	0
3992.31	4105.64	4332.82	4610.77	4065.64	4195.9	4583.08	1
4017.95	4128.21	4334.87	4615.38	4066.67	4194.36	4585.13	0
3985.64	4101.54	4331.28	4598.46	4046.67	4197.95	4594.36	0
3987.69	4110.26	4327.18	4606.15	4047.18	4188.72	4577.44	1
3995.38	4108.72	4332.82	4623.08	4060	4216.92	4606.67	0
3956.92	4108.21	4340	4601.03	4070.26	4196.92	4601.54	1
4026.15	4132.31	4335.38	4601.03	4063.08	4195.9	4610.77	0
4004.1	4108.72	4335.38	4617.44	4055.9	4193.33	4572.82	1
4022.05	4105.64	4334.87	4618.46	4060.51	4191.79	4581.54	0
3974.36	4092.82	4336.41	4604.62	4065.64	4189.23	4600.51	1
4005.13	4120.51	4335.9	4615.9	4064.62	4181.03	4585.64	0
4003.59	4102.56	4343.59	4609.74	4074.87	4196.92	4620.51	1
3989.74	4106.15	4331.79	4614.87	4080.51	4198.97	4585.64	0
4003.59	4114.87	4341.03	4607.69	4069.74	4178.46	4573.85	0
4028.21	4108.72	4350.77	4620.51	4097.95	4211.28	4617.44	1
3982.56	4109.23	4336.92	4612.82	4043.59	4197.95	4593.33	1
4012.82	4116.92	4334.87	4615.9	4055.38	4195.38	4583.08	1
4016.92	4129.23	4346.67	4616.41	4083.59	4222.56	4615.38	1
4037.44	4145.13	4335.9	4609.74	4066.67	4191.79	4614.87	0
4002.56	4123.08	4331.79	4617.95	4066.15	4200.51	4596.92	1
4018.97	4127.18	4335.38	4617.95	4073.85	4172.31	4593.33	0
3969.23	4106.15	4336.41	4631.79	4086.15	4227.69	4629.74	0
4002.05	4135.38	4344.62	4616.92	4073.33	4192.82	4610.26	1
4006.67	4121.54	4351.79	4632.82	4106.15	4218.97	4607.18	1
4021.54	4108.72	4348.21	4627.18	4082.05	4188.72	4562.56	0
4000	4107.69	4345.64	4628.72	4111.79	4187.18	4569.74	0
4002.05	4134.36	4339.49	4614.87	4041.03	4195.38	4579.49	1
4013.33	4118.97	4357.95	4633.33	4070.26	4206.15	4613.85	0
4033.33	4129.23	4348.72	4616.92	4077.44	4203.59	4573.85	1
3999.49	4091.79	4328.72	4603.59	4039.49	4193.85	4596.41	1
3993.85	4121.54	4346.67	4632.82	4090.77	4218.46	4629.74	1
4016.41	4118.46	4332.31	4607.69	4054.36	4196.92	4588.21	1
3982.05	4114.36	4332.82	4617.95	4045.64	4200	4615.38	1
3973.85	4112.31	4338.46	4620	4067.69	4197.95	4605.64	0
4012.82	4134.36	4352.82	4632.82	4071.79	4212.82	4605.13	0
3996.92	4100.51	4336.41	4620.51	4084.1	4208.72	4597.44	0
3974.36	4116.92	4334.36	4615.9	4036.41	4202.56	4594.87	0
4006.15	4122.56	4353.33	4626.67	4076.92	4189.23	4588.21	0
4026.15	4121.03	4343.08	4616.92	4072.31	4197.95	4601.54	0
4017.95	4112.82	4332.31	4618.97	4043.59	4215.38	4632.82	1
3989.74	4134.36	4350.77	4623.08	4073.85	4189.23	4597.44	0
4003.59	4110.77	4345.13	4617.95	4062.56	4188.72	4607.69	1
3987.18	4120.51	4340	4611.79	4061.54	4209.23	4605.13	0
4007.18	4126.15	4323.59	4610.77	4065.64	4203.59	4594.87	1
3985.64	4111.28	4354.36	4623.59	4078.46	4216.41	4618.97	0
4000	4112.31	4337.95	4621.03	4065.64	4208.72	4607.18	0
4004.62	4111.28	4335.9	4608.21	4046.67	4197.95	4594.87	1
4029.23	4108.21	4336.41	4619.49	4063.59	4198.46	4583.59	0
3972.82	4085.64	4332.31	4623.59	4108.21	4180.51	4620	1
3973.85	4112.31	4327.69	4610.26	4074.36	4194.36	4610.77	1
3998.46	4137.44	4357.95	4627.69	4073.85	4211.28	4616.41	0
4019.49	4119.49	4352.82	4627.18	4088.21	4225.64	4621.54	0
4008.72	4121.54	4350.77	4631.79	4078.97	4196.41	4598.97	0
3990.77	4112.82	4320	4614.36	4046.67	4178.46	4597.95	1
4002.56	4116.41	4342.05	4620.51	4069.74	4205.13	4607.18	0
4024.62	4136.92	4347.69	4628.21	4069.23	4192.82	4603.59	0
4006.15	4106.15	4333.33	4613.33	4055.38	4201.03	4612.31	0
3986.67	4105.64	4326.67	4615.9	4064.1	4193.85	4593.33	0
4015.38	4123.08	4337.95	4625.64	4076.41	4194.36	4606.15	0
4021.03	4105.13	4349.74	4627.69	4075.38	4221.03	4620.51	0
3987.69	4100	4333.85	4603.08	4047.18	4191.28	4593.85	0
4006.15	4136.92	4326.67	4609.23	4073.85	4194.87	4596.41	0
3999.49	4107.18	4331.79	4614.36	4074.36	4205.64	4596.92	1
4013.85	4108.72	4343.59	4625.64	4093.33	4178.97	4575.38	0
3998.46	4107.69	4335.9	4615.9	4058.97	4179.49	4602.05	1
3980	4110.26	4340	4620.51	4078.97	4200	4581.54	1
3997.44	4111.28	4338.97	4622.56	4082.05	4209.74	4605.13	0
3990.77	4120	4331.79	4616.41	4068.21	4197.95	4605.64	0
4004.62	4121.54	4348.21	4620	4042.56	4198.46	4605.64	1
4001.03	4137.44	4348.21	4633.85	4058.46	4225.64	4621.03	0
3993.33	4096.92	4342.56	4613.33	4070.26	4188.21	4609.74	1
3978.97	4106.67	4329.74	4616.41	4072.82	4212.82	4609.74	1
4029.23	4113.85	4345.64	4626.67	4054.36	4205.64	4597.95	1
3992.82	4108.72	4324.62	4616.92	4080.51	4192.31	4581.03	1
3977.44	4108.21	4337.44	4631.79	4081.54	4223.08	4624.62	0
4024.1	4136.41	4345.13	4624.62	4054.36	4219.49	4621.54	1
4022.56	4106.15	4345.64	4623.08	4084.62	4200.51	4594.87	0
4002.05	4120.51	4324.1	4617.44	4071.79	4197.44	4603.08	0
4007.18	4123.59	4333.85	4620	4061.54	4206.67	4603.08	0
3993.85	4122.56	4331.28	4625.13	4065.13	4189.23	4596.41	0
4017.44	4106.15	4347.69	4628.72	4109.74	4209.74	4617.95	1
4011.28	4138.97	4342.05	4615.9	4052.82	4204.62	4610.26	1
3989.74	4123.59	4342.56	4621.54	4067.18	4204.62	4604.62	0
3972.31	4117.44	4333.33	4604.62	4055.9	4198.97	4581.54	1
4000	4134.36	4324.1	4620.51	4060	4212.31	4622.56	0
4002.56	4131.79	4352.31	4620	4078.97	4190.26	4603.59	0
4028.72	4143.59	4341.03	4614.36	4067.18	4209.23	4609.74	0
4009.23	4117.44	4330.26	4618.46	4038.46	4195.9	4612.31	1
4024.1	4136.92	4345.13	4631.28	4074.36	4199.49	4596.41	0
4000	4104.1	4336.92	4619.49	4060.51	4170.77	4605.64	1
3993.85	4103.08	4328.21	4617.44	4050.77	4219.49	4612.31	0
4004.1	4112.31	4331.28	4608.72	4067.18	4203.08	4593.85	1
4038.97	4125.13	4343.59	4612.31	4102.56	4223.08	4627.69	1
4000	4107.69	4337.44	4601.03	4046.67	4192.31	4593.33	1
3972.31	4128.21	4338.97	4626.15	4056.92	4195.9	4593.85	0
4006.15	4134.87	4339.49	4619.49	4090.26	4180.51	4606.67	1
4023.08	4122.05	4346.15	4629.23	4080	4210.26	4607.18	0
3997.95	4113.85	4335.38	4617.44	4080.51	4209.23	4601.03	0
4022.05	4110.77	4332.31	4610.26	4070.26	4192.82	4592.31	0
3990.77	4112.31	4345.13	4601.54	4074.87	4184.62	4600.51	1
4046.67	4120	4345.13	4629.74	4073.85	4207.18	4613.33	0
4034.87	4135.9	4345.13	4618.97	4087.18	4210.26	4620.51	1
4034.87	4137.95	4353.85	4631.28	4071.28	4209.23	4626.67	0
4000.51	4113.33	4351.28	4628.21	4108.21	4210.26	4610.26	1
3986.67	4099.49	4324.1	4616.92	4037.95	4184.62	4589.74	0
4009.74	4126.67	4331.28	4603.08	4055.38	4185.13	4580	1
4024.1	4115.9	4349.23	4629.23	4073.85	4193.33	4591.28	1
4031.79	4135.38	4343.08	4615.38	4085.13	4197.95	4606.67	1
4006.15	4122.05	4340.51	4616.41	4067.69	4192.31	4570.77	0
4027.69	4137.44	4346.15	4621.54	4088.72	4211.79	4609.23	1
4002.05	4120	4319.49	4614.36	4067.18	4194.36	4593.85	0
3998.97	4124.1	4353.85	4617.95	4055.9	4183.08	4603.08	1
3986.15	4124.62	4332.82	4620.51	4070.77	4196.41	4606.15	0
4007.69	4113.85	4337.44	4611.28	4040	4179.49	4602.05	1
3982.56	4106.15	4331.79	4606.67	4055.9	4200.51	4585.13	1
4007.18	4103.59	4330.77	4617.44	4051.79	4181.54	4600	1
3965.13	4091.28	4337.44	4608.72	4072.31	4185.64	4585.13	1
3992.82	4107.18	4338.97	4620	4073.33	4180.51	4600.51	1
3993.33	4120.51	4334.36	4617.95	4067.18	4196.92	4582.05	0
4007.69	4116.92	4332.82	4614.87	4044.1	4193.33	4611.28	1
4007.69	4125.13	4339.49	4617.95	4063.08	4187.18	4606.67	0
3968.21	4093.33	4331.28	4607.18	4062.05	4192.31	4598.46	1
3998.97	4107.69	4331.79	4618.46	4062.05	4193.33	4609.23	0
3976.41	4103.59	4341.54	4615.38	4094.87	4191.28	4574.36	1
3989.23	4101.03	4323.59	4610.77	4076.92	4199.49	4591.79	1
4021.03	4138.46	4347.18	4635.38	4072.31	4207.69	4607.69	1
3994.87	4116.92	4340.51	4622.56	4056.41	4208.72	4587.18	1
4009.23	4107.69	4350.77	4627.69	4092.31	4217.44	4611.79	0
3970.77	4105.64	4346.67	4631.79	4090.77	4196.41	4581.54	1
3980.51	4120	4335.38	4609.74	4073.85	4184.1	4605.64	1
3987.69	4113.85	4326.67	4617.44	4082.56	4186.15	4588.21	0
4042.56	4117.44	4349.23	4627.18	4069.74	4203.59	4618.46	0
3989.74	4121.03	4343.08	4622.05	4052.31	4214.36	4613.85	0
4047.18	4133.33	4346.67	4624.1	4058.97	4201.54	4605.13	0
3980	4110.26	4329.23	4614.87	4054.36	4206.15	4589.23	1
3987.69	4103.59	4340.51	4622.05	4064.1	4209.74	4603.59	0
3999.49	4120	4356.92	4632.82	4106.67	4221.54	4618.46	1
3999.49	4120.51	4342.05	4616.41	4067.18	4199.49	4602.05	0
3993.85	4109.23	4330.77	4626.15	4089.23	4198.97	4592.31	0
4030.77	4120	4333.33	4618.46	4077.44	4194.87	4577.95	0
